bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index,provenance,ticker_source
M001222,Max Miller,house,Republican,OH07,HSFA16; HSFA17; HSWM03; HSWM06; House Committee on Foreign Affairs; House Committee on Ways and Means,False,2024-12-19,2024-12-29,,"New Water Capital Partners II, LP (GLAS Funds, LP)",HN,Sale (Partial),"$1,001 - $15,000",8000.5,False,SELF,20026480,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026480.pdf,b251fae9bf72ee97f21f345baf1972d1cd296756188688e3acd478a5041aecde,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,NOW,"ServiceNow, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,415ca9bab6e1932177d261102d0ffb2875c8761c773be35d7cc82380bbd64897,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,060997d77ff769e5c355feaadd6a95691c37f677925cb36b78e0de472d42aa5b,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,AMAT,"Applied Materials, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,f6f41bb29046f03e9e3338ee465590af77d2362d5aeb7f66a0da9c6f59f74100,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,CAT,"Caterpillar, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,33d86ab72015eedc9833d6404f176c659fe96402f6a73584106ef42e029e3641,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,DUK,Duke Energy Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,a214585bf4ef9082ac88b76ef800d95224fd88724c3147f32ab371d28ce7798a,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,LLY,Eli Lilly and Company Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,2420f3a399405c1b20de6ec7a316f1ae8a5aa390c639f72f8c0abb9b09881b6e,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,GILD,"Gilead Sciences, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,4d565f2b7d8f9c07b251e68f91f4d3ea799d38168f9edcf002627d3dabfe4a58,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,JNJ,Johnson & Johnson Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,fb475b078f1259e1c745768188f4f85f2741640e6ae8d083c98b5120293fa098,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,META,"Meta Platforms, Inc. - Class A Common Stock",Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,fa64aaa6a437c4505fad38bd03e8d81d448d0bd707470326113adba74dc820e8,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,5e48872337d280d96e3e279f983c552454dfcf59b46bcafe7a75481d713e2e2c,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,NSC,Norfolk Southern Corporation Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,d5adbfc9600ece1f2dc863427fa2791b75b909489f94d2307370531396a14108,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,AMZN,"Amazon.com, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,6cdad782feb186a4839dcff37363a556dfa7e734d0eea5ea7760ad91bc5f99ff,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,ADBE,Adobe Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,e834ea0667bae7046ddfeea6db55a5fde91ed3c44c0f1d6eac1b94362aa73859,0.0,house-pdf-electronic,
G000596,Marjorie Taylor Mrs Greene,house,Republican,GA14,,False,2024-12-24,2024-12-27,HSY,The Hershey Company Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20026473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026473.pdf,1a9b1d07bbaba0a042a1e7980384c669a9c6a9c8fc5c5ae39f72615c3b6ebf75,0.0,house-pdf-electronic,
